what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149063819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149104359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149107077
started,bundle,org.eclipse.jsch.ui,1.1.300.I20110511-0800,"org.eclipse.jsch.ui",1321149120988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1321149165541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321149166103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1321149213956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149213972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149216271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149223658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149226308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1321149230909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321149230926
